Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name,PM2.5 Category
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,7,114.5,181,Unhealthy,135.7,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,8,108.2,178,Unhealthy,101.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,9,117.8,183,Unhealthy,127.4,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,10,128.0,188,Unhealthy,138.3,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,11,123.8,186,Unhealthy,119.6,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,12,111.1,180,Unhealthy,98.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,13,90.9,169,Unhealthy,70.6,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,14,70.9,159,Unhealthy,51.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,15,62.0,154,Unhealthy,53.1,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,16,61.0,154,Unhealthy,60.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,17,61.9,154,Unhealthy,62.7,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,18,55.4,150,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,19,53.9,146,Unhealthy for Sensitive Groups,52.3,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,20,63.9,155,Unhealthy,74.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,21,71.6,159,Unhealthy,79.3,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,22,85.1,166,Unhealthy,98.6,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-17,2016,9,17,23,82.5,165,Unhealthy,79.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,0,79.8,164,Unhealthy,77.1,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,1,82.8,165,Unhealthy,85.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,2,81.4,164,Unhealthy,80.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,3,80.7,164,Unhealthy,80.1,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,4,84.4,166,Unhealthy,88.1,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,5,90.0,169,Unhealthy,95.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,6,109.9,179,Unhealthy,129.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,7,112.6,180,Unhealthy,120.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,8,105.9,177,Unhealthy,97.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,9,115.2,182,Unhealthy,128.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,10,116.6,183,Unhealthy,118.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,11,107.8,178,Unhealthy,94.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,12,102.0,175,Unhealthy,92.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,13,81.5,164,Unhealthy,63.6,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,14,63.1,155,Unhealthy,44.7,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,15,48.1,132,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,16,42.1,117,Unhealthy for Sensitive Groups,36.1,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,17,44.1,122,Unhealthy for Sensitive Groups,46.1,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,18,48.7,134,Unhealthy for Sensitive Groups,53.3,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,19,59.9,153,Unhealthy,71.1,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,20,70.7,159,Unhealthy,81.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,21,62.4,155,Unhealthy,54.1,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,22,62.1,154,Unhealthy,61.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-18,2016,9,18,23,61.0,154,Unhealthy,59.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,0,59.6,153,Unhealthy,58.1,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,1,64.3,156,Unhealthy,69.1,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,2,70.6,159,Unhealthy,77.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,3,73.8,160,Unhealthy,77.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,4,75.1,161,Unhealthy,78.1,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,5,78.4,163,Unhealthy,85.2,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,6,89.4,169,Unhealthy,100.3,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,7,106.3,177,Unhealthy,122.2,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,8,121.5,185,Unhealthy,136.6,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,9,119.5,184,Unhealthy,117.4,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,10,103.4,176,Unhealthy,87.4,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,11,79.1,163,Unhealthy,54.8,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,12,62.5,155,Unhealthy,45.9,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,13,51.8,141,Unhealthy for Sensitive Groups,41.1,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,14,50.7,138,Unhealthy for Sensitive Groups,49.7,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,15,43.3,120,Unhealthy for Sensitive Groups,35.9,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,16,37.7,106,Unhealthy for Sensitive Groups,32.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,17,38.0,107,Unhealthy for Sensitive Groups,38.4,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,18,50.5,138,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,19,58.8,153,Unhealthy,67.1,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,20,67.2,157,Unhealthy,75.7,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,21,64.1,155,Unhealthy,61.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,22,63.0,155,Unhealthy,61.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-19,2016,9,19,23,58.9,153,Unhealthy,54.9,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,0,56.5,152,Unhealthy,54.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,1,55.8,151,Unhealthy,55.2,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,2,63.5,155,Unhealthy,71.2,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,3,75.5,161,Unhealthy,87.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,4,68.8,158,Unhealthy,62.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,5,67.9,157,Unhealthy,67.4,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,6,79.8,164,Unhealthy,95.2,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,7,94.1,171,Unhealthy,106.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,8,99.8,174,Unhealthy,105.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,9,89.7,169,Unhealthy,79.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,10,72.4,160,Unhealthy,54.8,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,11,59.6,153,Unhealthy,46.9,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,12,52.8,144,Unhealthy for Sensitive Groups,46.1,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,13,53.8,146,Unhealthy for Sensitive Groups,54.7,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,14,47.8,131,Unhealthy for Sensitive Groups,41.9,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,15,43.9,122,Unhealthy for Sensitive Groups,39.9,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,16,40.9,114,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,17,41.5,116,Unhealthy for Sensitive Groups,42.1,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,18,46.5,128,Unhealthy for Sensitive Groups,51.4,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,19,62.5,155,Unhealthy,78.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,20,57.2,152,Unhealthy,52.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,21,55.2,150,Unhealthy for Sensitive Groups,53.2,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,22,61.2,154,Unhealthy,67.3,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-20,2016,9,20,23,73.8,160,Unhealthy,86.3,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,0,90.2,169,Unhealthy,106.6,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,1,89.4,169,Unhealthy,88.6,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,2,78.1,163,Unhealthy,66.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,3,70.5,159,Unhealthy,62.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,4,65.3,156,Unhealthy,60.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,5,65.2,156,Unhealthy,65.2,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,6,72.1,160,Unhealthy,78.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,7,73.4,160,Unhealthy,74.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,8,70.7,159,Unhealthy,67.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,9,68.2,158,Unhealthy,64.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,10,64.0,155,Unhealthy,58.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,11,61.1,154,Unhealthy,57.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,12,57.0,152,Unhealthy,51.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,13,56.4,151,Unhealthy,52.9,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,14,52.7,143,Unhealthy for Sensitive Groups,47.9,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,15,50.3,137,Unhealthy for Sensitive Groups,47.1,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,16,50.1,137,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,17,50.1,137,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,18,51.0,139,Unhealthy for Sensitive Groups,52.3,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,19,54.5,148,Unhealthy for Sensitive Groups,62.2,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,20,62.0,154,Unhealthy,74.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,21,69.6,158,Unhealthy,79.2,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,22,83.8,166,Unhealthy,95.3,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-21,2016,9,21,23,79.9,164,Unhealthy,76.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,0,78.9,163,Unhealthy,78.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,1,78.6,163,Unhealthy,78.2,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,2,84.9,166,Unhealthy,91.2,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,3,95.6,172,Unhealthy,106.3,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,4,111.1,180,Unhealthy,126.7,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,5,110.9,180,Unhealthy,110.6,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,6,106.0,177,Unhealthy,101.1,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,7,106.9,178,Unhealthy,108.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,8,103.2,176,Unhealthy,97.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,9,100.1,174,Unhealthy,95.4,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,10,91.8,170,Unhealthy,79.2,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,11,74.0,161,Unhealthy,59.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,12,66.5,157,Unhealthy,58.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,13,62.2,154,Unhealthy,57.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,14,58.6,153,Unhealthy,55.1,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,15,58.3,152,Unhealthy,58.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,16,58.1,152,Unhealthy,57.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,17,56.6,152,Unhealthy,55.1,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,18,57.3,152,Unhealthy,58.1,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,19,59.9,153,Unhealthy,63.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,20,61.9,154,Unhealthy,64.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,21,73.3,160,Unhealthy,91.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,22,81.6,164,Unhealthy,93.1,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-22,2016,9,22,23,88.8,168,Unhealthy,96.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,0,91.8,170,Unhealthy,95.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,1,91.3,169,Unhealthy,90.6,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,2,86.8,167,Unhealthy,80.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,3,96.7,172,Unhealthy,107.4,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,4,123.3,186,Unhealthy,149.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,5,133.2,191,Unhealthy,143.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,6,124.8,187,Unhealthy,116.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,7,128.0,188,Unhealthy,131.2,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,8,132.1,191,Unhealthy,137.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,9,128.6,189,Unhealthy,124.4,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,10,119.0,184,Unhealthy,107.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,11,111.5,180,Unhealthy,102.6,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,12,102.1,175,Unhealthy,91.1,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,13,83.7,166,Unhealthy,66.7,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,14,71.3,159,Unhealthy,59.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,15,65.6,156,Unhealthy,59.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,16,62.5,155,Unhealthy,59.4,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,17,67.1,157,Unhealthy,71.7,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,18,66.0,156,Unhealthy,65.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,19,65.5,156,Unhealthy,65.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,20,66.0,156,Unhealthy,66.5,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,21,59.2,153,Unhealthy,52.5,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,22,49.6,136,Unhealthy for Sensitive Groups,40.1,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-23,2016,9,23,23,46.1,127,Unhealthy for Sensitive Groups,42.6,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,0,39.6,111,Unhealthy for Sensitive Groups,33.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,1,40.0,112,Unhealthy for Sensitive Groups,40.4,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,2,46.9,129,Unhealthy for Sensitive Groups,53.7,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,3,47.2,130,Unhealthy for Sensitive Groups,47.6,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,4,56.5,152,Unhealthy,65.9,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,5,59.8,153,Unhealthy,63.0,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,6,62.2,154,Unhealthy,64.7,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,7,59.5,153,Unhealthy,56.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,8,55.9,151,Unhealthy,52.3,UG/M3,1 Hr,Valid,Unhealthy for sensitive
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,9,59.1,153,Unhealthy,62.3,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,10,64.9,156,Unhealthy,70.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,11,65.0,156,Unhealthy,65.1,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,12,66.7,157,Unhealthy,69.7,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,13,63.7,155,Unhealthy,59.8,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,14,44.7,124,Unhealthy for Sensitive Groups,25.9,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,15,33.9,97,Moderate,23.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,16,31.0,91,Moderate,28.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,17,32.0,93,Moderate,33.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,18,33.5,96,Moderate,35.1,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,19,21.2,70,Moderate,8.9,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,20,14.8,57,Moderate,8.5,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,21,19.0,66,Moderate,23.2,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-09-24,2016,9,24,22,24.9,78,Moderate,30.8,UG/M3,1 Hr,Valid,Moderate
